#The local date and time: 	Fri May 14 15:05:58 2021

#TIME CONSUMTION CALCUALATIONS, Flows in pcap file
#/mnt/c/Users/ahmad/Desktop/Thesis/pcap_files/SplittedPcaps/T1oneGig.pcap
#This file contains the Time report for implementing functions below
#All Randomness Tests plugin functions including RTs in R seperated
#RTs preprocessing (which includes the initialization of R instance in the first time)
#Ground truth label extraction in which the caputred flow is matched with the ones saved in GT file
#Classification time using ANN prediction
#NOTE: this time calculation is for each processed flow
#in ANN classification with its trained model(the model is loaded only once in the first flow)
#
RTpre	Freq	Blockfreq	Ser	Cumsum	ApEnt	Dft	Lruns	Runs	TBT	GCD	Bckstack	GTmatch	Classification	Packets	FlowID
124	30	32	128	60	139	7919	67	32	480278	753617	609064	10	10	5	1788298992
129	31	32	130	78	141	6840	67	34	483713	751241	604763	10	10	5	2419401536
150	31	32	131	59	141	8187	69	33	459754	746066	613074	14	14	5	1913941168
127	30	32	129	78	141	7534	67	34	482153	830948	606697	11	11	5	1519302400
120	29	32	128	57	155	6800	66	31	477373	748610	593150	10	10	5	3932890976
123	29	32	128	60	139	6979	80	29	476332	695337	590434	10	10	5	3995712064
132	29	32	127	91	140	6706	65	32	473978	740746	594350	9	9	5	837307680
127	29	31	163	59	140	8451	66	35	474344	754480	598916	10	10	5	805897136
135	30	31	140	57	140	6824	65	32	485464	698681	601740	11	11	5	1279946960
134	30	35	130	60	140	6784	69	30	478013	832401	584622	10	10	5	3884329328
129	30	32	128	60	140	13800	66	35	474500	756611	596727	9	9	5	1088592032
111	22	29	27949	52	31860	6699	70	27	440390	803496	546876	10	10	5	3188610176
125	30	32	128	58	141	7086	83	33	465314	764336	575901	10	10	5	140492384
127	27	37	153	55	179	4769	66	28	456547	817248	566253	10	10	5	1875780416
125	30	32	129	61	153	8268	79	42	468207	681930	596279	10	10	5	2159442192
70	22	24	92	43	109	80334	52	24	210247	279906	300155	10	10	5	2341173592
71	24	24	14318	38	16376	9147	43	20	328932	378970	384797	10	10	4	1818203648
80	24	22	14560	35	15936	11233	43	18	327623	427966	386467	24	24	4	969278256
48	19	11	36	39	35	13230	39	22	190313	326932	230919	10	10	5	3969317888
62	31	18	55	44	44	7054	43	20	263211	420027	324626	9	9	5	2091771904
87	27	43	136	75	205	5845	58	26	438489	744155	545982	10	10	5	3738365808
63	18	44	28924	42	33047	5273	53	22	419835	610864	491283	10	10	5	840450656
106	25	42	14098	49	16091	12176	66	30	423488	789769	547923	10	10	5	3522941024
126	31	21	14489	57	16476	11972	70	35	481441	825129	603143	9	9	5	1446158096
131	31	34	130	62	142	13477	64	45	469205	832035	595324	9	9	5	3812446704
109	44	41	156	53	181	5809	65	27	447567	739632	549572	10	10	5	1171257008
122	30	32	129	59	156	6848	66	31	469530	746438	577393	10	10	5	1139846464
125	43	32	128	59	139	6527	67	29	468989	744993	593688	30	30	5	1972887520
88	26	19	28388	52	32838	4834	55	30	365930	645176	451196	9	9	5	2841496576
110	29	32	124	59	135	9036	64	29	467610	752157	575862	10	10	5	391888
104	30	31	124	58	136	13399	63	28	469102	743744	581423	10	10	5	3190206816
104	29	31	125	57	135	6117	74	29	463047	743903	572899	10	10	5	568673344
102	28	31	125	53	136	7835	61	31	466338	742089	587563	10	10	5	1862288976
100	29	31	125	53	136	6132	63	30	469861	747071	590036	10	10	5	4104004256
108	29	33	128	60	165	6662	64	33	456908	749479	569713	10	10	5	3661364976
108	28	31	125	56	135	6543	63	33	473623	675803	587315	9	9	5	3153012944
101	27	31	128	51	140	7490	59	28	456954	804639	596513	10	10	5	141315936
102	29	31	126	67	137	7876	63	29	459055	676412	608185	10	10	5	2596724048
26	13	31	13976	23	16108	2255	25	14	246917	392062	291182	24	24	5	2775727872
57	22	19	52	56	53	4619	42	18	276834	424451	348421	10	10	5	1647181104
50	15	28	116	30	143	2232	35	12	264335	423522	343380	10	10	5	1741713536
99	29	31	125	53	136	6722	61	24	459065	741919	569430	10	10	5	2638877584
96	29	31	125	53	136	8787	62	56	451994	693307	569089	10	10	5	3144337952
98	30	32	166	60	152	6951	64	25	471189	809400	591889	10	10	5	822650480
99	30	31	125	53	136	7203	61	20	465728	739155	588126	10	10	5	585625568
92	30	31	127	57	138	7866	62	26	453029	813073	605067	9	9	5	1551252800
59	22	15	13983	42	16031	20508	46	21	276213	493395	354777	10	10	5	34361136
51	21	18	87	57	102	2951	42	16	264327	414253	346144	11	11	5	135162384
101	30	33	130	56	142	6905	63	21	456838	821394	607951	10	10	5	457091728
97	29	32	128	54	140	8178	65	24	464487	757438	579124	9	9	5	2130525552
103	29	32	162	58	141	6874	64	25	471482	749839	584974	10	10	5	614144448
112	29	31	126	53	136	6746	61	20	459031	738163	599398	10	10	5	1625065184
99	29	31	126	56	136	8448	66	47	467236	815350	575369	10	10	5	2793038640
97	29	32	128	55	139	10188	63	21	470545	749939	593924	10	10	5	2824449184
101	27	49	135	51	148	16930	67	29	574506	819626	579608	10	10	5	3486962272
101	30	32	132	57	144	6416	63	23	472077	816944	581914	11	11	5	2887270272
97	34	33	129	57	141	6519	57	24	468302	741805	578482	10	10	5	234326256
111	30	32	126	56	136	7401	62	23	472627	745924	592208	11	11	5	565582800
96	29	31	124	54	136	6960	62	22	457196	737448	577959	9	9	5	896839344
92	27	32	128	49	139	6837	57	21	466952	738154	573654	9	9	5	1022481520
94	30	31	126	64	135	9286	64	26	468901	786525	579273	10	10	5	42971328
90	26	32	125	49	137	9306	62	25	466741	741412	549985	10	10	5	2016251152
84	28	30	14118	52	16131	6693	57	25	443630	797893	541080	11	11	5	4230058496
71	27	60	177	48	214	5388	60	24	445587	725513	528878	10	10	5	4141553120
80	39	30	14814	87	16227	13772	58	27	452530	668818	545528	12	12	5	37747168
92	29	31	125	57	150	13487	63	32	468551	805900	569101	13	13	5	3577038592
91	23	29	28755	51	32636	7797	52	28	442597	726167	534150	10	10	5	3954876528
94	30	29	117	52	129	5849	58	28	457989	737988	537877	10	10	5	2831504208
81	29	19	27622	54	31622	9120	63	23	457123	797187	555587	10	10	5	591090688
47	21	37	174	35	220	5067	55	19	427257	785925	518521	10	10	5	45194240
81	26	30	125	48	136	7950	61	33	468913	677620	569310	10	10	5	665398880
47	20	16	58	34	57	3872	193	59	288720	489836	350588	10	10	5	4140646400
42	18	23	14319	44	16381	2649	33	17	269157	416167	317299	10	10	5	2315529216
34	15	11	13872	50	15924	9723	25	13	176907	307869	215782	10	10	5	490412032
71	25	30	124	46	136	9617	152	55	470874	743398	556086	11	11	5	1567228000
64	25	32	153	43	175	7057	50	20	449683	746705	528488	10	10	5	4026525968
75	28	32	126	49	154	6597	57	24	468914	741827	562849	9	9	5	94225760
75	29	31	126	50	151	6644	58	23	472873	748591	556585	9	9	5	1230788672
51	21	37	146	40	160	3861	46	18	355517	634346	424487	10	10	5	1897595392
76	29	31	124	48	151	6606	57	22	470965	748533	564120	10	10	5	1293609760
65	25	39	151	44	175	22093	55	22	453973	751583	547964	11	11	5	2736902656
75	29	32	130	50	155	8350	55	22	473172	750542	559338	10	10	5	3409682864
48	21	17	28060	38	31686	8819	43	22	354056	623253	437195	9	9	5	1670796288
83	28	32	126	47	139	6720	55	22	459772	654650	540187	10	10	5	3660967216
72	28	31	125	47	137	8115	55	23	465779	753567	556935	10	10	5	1544894112
75	28	32	129	47	139	6679	55	20	469304	752126	564152	10	10	5	3755198848
75	29	32	128	49	140	8197	56	24	474274	746539	560490	10	10	5	1701946832
77	29	32	128	49	138	8476	55	22	473410	748956	570511	10	10	5	833819376
50	20	35	42460	39	47464	4603	45	19	421178	724765	505653	23	23	5	2090435712
46	21	14	57034	34	65356	3125	41	15	336697	637239	415169	11	11	5	1719410240
76	30	33	128	50	139	8856	62	27	478382	757745	572980	11	11	5	1316345312
91	29	32	129	50	142	8201	58	23	477912	758035	564401	10	10	5	3289625136
77	29	32	128	62	141	6180	59	23	467944	736230	566244	10	10	5	3052600224
72	28	32	128	50	140	8374	57	24	470642	744167	558819	10	10	5	1741833488
28	12	26	13944	22	15927	1470	22	13	249480	407551	294922	10	10	5	2360802560
77	29	32	130	51	140	8320	60	22	469843	797912	569149	10	10	5	3178242400
75	26	32	130	46	141	8401	72	24	462381	659712	552645	10	10	5	1062169296
50	20	42	174	33	212	3286	43	18	420912	793177	513519	10	10	5	3190529024
43	20	41	42734	44	48738	7863	38	21	425975	671388	514182	11	11	5	3464981504
52	21	26	27842	37	31709	16258	45	18	429951	782026	519714	10	10	5	2668700672
69	27	28	125	47	137	6351	53	22	474691	754863	565175	22	22	5	321403088
42	16	21	111	26	138	2023	37	14	241613	340645	289495	11	11	3	3935889584
29	12	17	14230	21	16298	1364	19	9	177706	315330	200561	14	14	2	577399936
74	31	31	162	51	139	7976	55	21	473640	755482	563731	10	10	5	485212848
50	20	17	14357	41	16308	4346	44	18	293414	499920	364164	10	10	5	3357561856
68	26	41	163	46	182	5024	56	23	457376	752751	550189	11	11	5	913793024
67	25	41	153	58	190	14540	53	22	441538	743061	545382	11	11	5	500765696
50	22	19	68	37	67	4721	40	19	296889	499011	358860	10	10	5	3158585344
35	17	12	14485	30	16304	8644	28	15	197316	335336	241790	10	10	5	3698460672
74	29	21	14298	49	15923	10689	57	24	473743	822299	564223	10	10	5	2904020560
81	29	34	129	51	141	15062	55	25	471970	821131	547994	10	10	5	702194992
89	30	34	130	49	140	11769	57	23	474994	810155	563642	9	9	5	3957479408
64	25	30	113	45	125	6815	48	20	382182	653291	452194	9	9	5	2993140064
55	35	42	29535	44	32937	18001	46	22	433125	793469	528572	10	10	5	3584629120
47	19	41	14316	33	16430	13366	39	19	419610	782782	513012	10	10	5	3696086016
29	15	39	14451	29	16616	2911	33	16	328171	569064	398687	11	11	5	212219264
80	30	33	129	54	140	14540	61	35	472959	820833	568436	10	10	5	2912008160
80	29	32	130	54	141	6889	58	23	474981	753542	572183	10	10	5	2652540384
97	30	32	132	55	156	6948	61	23	477493	758937	570636	10	10	5	3851924384
76	29	108	128	53	138	13794	53	24	476512	760000	570565	9	9	5	3346464016
67	23	44	186	47	177	5385	55	22	455584	750826	544211	11	11	5	2851159232
80	29	32	128	52	139	14168	56	24	471779	751753	568455	10	10	5	2221268880
80	29	32	128	52	138	14091	60	23	467035	679090	556537	45	45	5	3594856704
49	18	43	28685	35	32931	4048	39	19	397263	727915	484719	10	10	5	1578895424
18	8	23	92	17	118	720	12	4	160716	251337	191762	12	12	2	4143476112
26	11	17	13829	19	15758	2211	16	12	161572	188370	193036	11	11	2	1433715392
60	24	49	181	44	220	6509	50	20	430469	739653	534901	10	10	5	4123423040
36	17	29	14346	32	16418	19711	34	18	341204	629405	410270	10	10	5	339032064
50	20	25	135	36	160	7702	38	16	432544	791140	521926	10	10	5	2756453376
232	51	43	208	85	275	16227	110	46	626623	677024	879943	10	10	5	57076736
78	28	34	156	52	195	10798	61	23	462764	760569	571478	9	9	5	3546455040
130	30	34	134	56	260	9312	84	29	486345	819738	585656	10	10	5	2133895424
124	30	35	130	58	141	8941	67	31	471400	757515	579986	10	10	5	524900624
49	19	21	14387	36	16929	4499	44	21	265771	484602	322223	10	10	3	2152240256
123	35	36	128	62	156	10575	67	37	477738	738935	593916	10	10	5	2857955872
127	38	34	128	89	140	22901	65	33	475532	753551	589441	10	10	5	1812732928
124	29	49	129	59	140	9388	67	28	478216	757385	600022	10	10	5	2826545328
119	27	33	142	53	139	9373	64	44	479782	755306	593349	10	10	5	1278753680
124	30	33	128	59	170	16743	65	46	467746	749361	592103	10	10	5	3360524576
128	30	48	130	75	142	7599	66	28	476974	752068	584259	10	10	5	264941280
124	30	33	129	58	140	13805	67	32	456073	736511	594558	10	10	5	1781322384
133	30	33	148	59	140	8679	66	33	462430	746357	592561	10	10	5	1832775696
123	30	33	128	60	138	22946	70	46	478330	750680	601157	9	9	5	1307272560
123	30	33	129	60	139	6568	67	34	476268	748946	574208	10	10	5	2066908944
125	29	34	128	58	139	6814	66	33	471242	779876	611233	10	10	5	1372985312
127	30	34	133	59	143	7066	68	35	483297	742001	575619	9	9	5	3834574400
88	26	40	14534	52	16684	13548	62	29	435048	726293	545925	10	10	5	4246440448
29	9	34	114	16	131	1093	17	9	166780	304577	195194	10	10	3	2247146368
52	20	18	82	38	136	15088	44	16	269379	425150	332743	11	11	3	2462227488
39	16	30	14616	31	16791	1725	35	14	316096	440304	397524	9	9	5	2323667626
123	30	30	129	59	141	6850	78	33	477189	752023	573516	10	10	5	3760483360
124	30	29	128	61	154	6716	65	30	482194	780055	588669	9	9	5	3382645424
55	20	39	14435	39	16613	6129	49	23	408272	734491	495463	10	10	5	1871293680
124	33	31	146	65	140	7255	60	33	478722	763681	588095	9	9	5	2765719552
122	29	31	127	57	152	6236	64	32	474462	691155	578605	9	9	5	1769755728
122	42	31	141	59	137	7002	66	30	480741	691854	570458	10	10	5	3948649920
126	28	31	127	54	139	7007	61	29	485566	694987	581295	10	10	5	4011471008
41	17	22	15578	32	17146	1086	31	18	243711	351218	297885	10	10	5	1065625529
117	28	30	128	51	140	6811	61	30	471157	820995	582569	10	10	5	229179536
112	29	29	14374	70	16507	15141	69	36	476912	766128	606767	10	10	5	3299021824
111	26	22	105	49	87	17110	57	34	405316	686039	503515	10	10	5	1037578240
113	30	31	130	53	157	6869	59	27	485975	769763	572878	10	10	5	1795382944
89	26	30	111	67	126	5236	58	24	382266	602593	471068	10	10	5	318299040
115	28	29	132	50	144	7036	64	31	485290	775278	576965	10	10	5	2087991040
16	7	15	46	11	61	350	8	6	80612	155359	101384	11	11	1	2523608784
18	6	16	48	11	62	334	8	4	80946	154943	96743	10	10	1	4074292096
17	7	14	48	10	62	333	8	5	82043	157919	99753	10	10	1	3648926992
30	8	14	47	10	61	321	8	4	81422	156220	99642	10	10	1	2300843312
25	9	25	92	19	118	703	13	7	162293	189148	192588	11	11	2	2854067392
20	7	15	46	10	75	326	8	4	84744	157071	100416	10	10	1	3559807488
115	30	32	145	54	141	7332	64	31	483448	704545	584289	10	10	5	3465925104
114	30	31	132	56	142	7453	76	32	461035	703776	585435	10	10	5	1161388736
74	24	55	191	45	219	4782	55	18	444716	613037	534573	10	10	5	3665514496
38	16	56	232	31	296	2622	31	14	403689	604749	486482	10	10	5	3875341312
100	28	28	14455	52	16564	14201	59	33	453858	833418	563592	10	10	5	4253557488
121	32	29	129	60	138	6912	64	36	483764	833412	589316	10	10	5	3497881616
131	28	27	14895	50	16857	6629	75	35	465596	831848	562414	10	10	5	3120043680
109	44	31	131	55	142	6865	63	31	476759	830625	581544	10	10	5	238916304
107	29	31	128	53	139	6199	64	30	461868	759564	573309	10	10	5	301737392
106	29	31	128	55	139	6711	62	31	464951	751038	579523	9	9	5	427379568
17	6	16	46	11	82	326	8	6	84201	156379	96994	10	10	1	2606273760
76	25	16	28686	49	32701	23452	56	28	374552	654408	452048	9	9	5	2952263680
50	19	16	14386	43	16432	6052	37	21	265802	478832	329614	10	10	5	3596996608
102	27	34	155	53	179	6519	61	18	467516	762853	550230	10	10	5	1031255072
107	30	31	130	60	140	6781	64	21	484890	833671	581075	10	10	5	4143078064
98	28	28	14350	53	16330	7345	59	26	463341	691101	560425	10	10	5	1120374576
28	15	22	14369	26	16410	1118	26	14	172897	257736	202839	10	10	5	1335553024
106	38	31	128	60	153	14372	63	31	473570	762173	581212	10	10	5	513590192
17	5	29	48	10	62	332	8	4	81909	93954	96782	10	10	1	2959933760
112	30	32	129	56	139	8173	74	34	471702	688141	563579	10	10	5	767112224
94	27	47	169	55	183	31615	67	32	463853	804505	561108	10	10	5	1387733088
106	30	32	130	57	156	6686	66	36	469870	742413	548016	10	10	5	2249191120
16	6	15	46	12	62	326	8	5	79377	157547	98540	10	10	1	261651856
86	27	22	14393	63	16377	24680	63	30	459084	816812	566124	11	11	5	36330496
16	7	15	46	11	60	321	8	4	84399	158129	98608	11	11	1	1820811280
81	28	36	14517	52	16452	4273	65	28	445849	681647	538807	11	11	5	2492019712
105	26	37	149	48	174	4812	59	20	450770	737920	543793	10	10	5	659276288
68	24	17	42829	47	49087	18368	54	22	363426	650647	441634	10	10	5	889469952
78	26	19	28556	50	32568	9749	51	24	383165	657008	456307	10	10	5	2714587136
70	25	18	28697	47	32886	4744	54	22	361930	657102	455858	10	10	5	244737024
87	26	34	151	53	177	6024	60	26	454586	810176	548350	10	10	5	212576384
115	29	31	127	61	139	7113	65	39	481239	695244	581548	10	10	5	2777387040
114	29	33	134	77	161	14314	64	32	477193	699372	580066	10	10	5	3282847408
112	31	34	149	61	146	7130	67	34	477855	756931	580342	10	10	5	2143392832
119	30	33	131	58	142	7117	69	31	480048	833433	586903	10	10	5	261129936
116	29	35	129	61	139	7041	78	45	480995	829378	582860	10	10	5	1225469280
27	12	14	14307	22	16500	859	19	25	171154	255176	199354	10	10	2	3374029872
27	13	19	14463	22	16520	1267	24	27	170887	255308	220064	11	11	2	2403857024
104	40	58	50607	49	58425	3688	50	24	512343	900510	538594	11	11	5	3708238208
61	23	47	184	45	226	6231	52	26	447066	753799	531248	10	10	5	2039840192
115	30	33	133	55	144	8229	60	30	469526	768636	573551	10	10	5	1492827792
83	29	32	130	53	140	7047	63	28	479992	699459	573920	10	10	5	4030917136
12	7	15	46	11	61	321	8	4	81935	159082	98488	10	10	1	528488448
33	14	16	70	23	84	2402	23	8	186155	274499	221571	5	5	2	1258385792
30	12	14	63	20	77	3524	22	5	176810	320761	208023	11	11	2	606195200
66	24	36	14043	49	16009	5490	51	26	445525	754993	538759	11	11	5	3892144640
95	32	32	129	58	140	7919	119	24	480248	691721	568039	11	11	5	995263264
78	45	31	129	54	140	8028	59	22	467816	697018	569240	10	10	5	2306030000
79	29	31	127	53	138	8543	58	25	478559	687511	560207	10	10	5	2226057808
80	27	34	146	49	142	6902	57	20	482050	825720	572957	10	10	5	1849305808
17	7	15	46	11	62	324	8	4	81109	152502	100680	10	10	1	109984704
18	6	16	52	12	60	363	8	5	81352	156785	97573	10	10	1	758238352
69	23	28	14288	46	16346	3805	53	20	442256	787618	534556	10	10	5	3251255072
79	28	32	129	53	139	6843	58	24	473287	825084	568776	10	10	5	1272174832
76	29	31	128	55	139	6154	76	28	479298	744462	559997	10	10	5	3042731952
80	29	32	129	55	140	6822	61	23	478122	833955	567409	11	11	5	989479936
80	29	31	128	55	155	6647	59	23	480591	759437	577595	11	11	5	2000400672
79	28	31	128	50	138	6680	56	23	481983	751020	568110	10	10	5	229843552
111	29	32	141	57	140	7197	100	26	476749	767603	575594	11	11	5	366224640
83	29	32	129	55	151	6877	60	28	480299	820586	568807	10	10	5	2294903328
12	6	14	46	10	60	328	7	1	81783	152040	97238	10	10	1	2691432640
16	7	15	47	10	60	322	7	1	80642	153143	98109	10	10	1	1111759024
10	5	14	46	8	59	405	7	1	81524	156477	98341	10	10	1	4283354000
82	28	31	127	52	138	7088	56	22	471111	802979	558156	10	10	5	17734224
81	28	32	128	55	139	9779	66	26	470730	752820	567862	10	10	5	381112944
79	28	32	127	53	152	9622	59	23	468542	752763	562883	10	10	5	2371543872
16	7	14	45	11	59	328	8	5	81473	156571	97816	10	10	1	2035532416
59	22	41	177	44	234	4486	49	18	434526	544247	523852	10	10	5	2384022832
12	7	14	45	10	58	315	7	1	78529	158653	98812	10	10	1	3427340192
27	10	15	61	19	86	1185	17	8	175754	314594	208794	10	10	2	3805178128
18	10	15	45	10	59	326	7	5	80318	155861	95338	9	9	1	2302890928
86	29	33	127	53	137	6861	73	33	473332	829449	553578	10	10	5	4231569616
63	23	49	181	45	235	14558	55	23	438590	678886	519309	11	11	5	4187437568
81	28	31	126	53	137	6569	59	20	470503	814275	570359	10	10	5	3188218016
81	29	31	128	54	139	6726	62	22	469066	747125	561755	10	10	5	3313860192
69	24	37	146	50	184	7485	52	21	448540	688684	545530	13	13	5	1935040512
58	22	37	152	42	166	3876	48	18	361607	570942	423426	11	11	5	102297088
57	22	37	133	42	184	3738	47	20	356399	584804	425851	11	11	5	3977610752
80	26	31	126	47	150	6799	57	25	475375	751809	570912	11	11	5	1103555456
86	29	32	128	55	138	6930	60	24	469741	741651	554849	10	10	5	1574713616
80	28	31	152	55	136	7917	62	26	467043	727723	552348	10	10	5	3753607808
80	29	31	125	53	135	8203	68	29	462458	744812	562203	10	10	5	832228336
80	28	32	128	56	139	9231	60	21	467627	729802	551478	10	10	5	2237226704
78	26	31	129	50	137	7892	186	59	476437	746961	564560	10	10	5	3910660528
16	6	15	45	11	59	328	8	5	79187	153335	96899	21	21	1	3942071072
47	19	13	41590	36	47355	3259	43	18	343061	629046	412942	10	10	5	2338558976
83	29	34	131	54	142	7716	72	32	473189	821327	660693	11	11	5	2310878528
93	32	37	149	61	161	8043	68	28	546317	1052291	705166	11	11	5	212493568
101	34	38	156	62	169	8297	70	38	555850	774230	564092	10	10	5	1760285216
75	29	31	126	54	136	6753	59	22	467466	673886	560758	10	10	5	3036749744
76	28	30	124	53	135	6619	61	26	467487	873440	631698	10	10	5	275314656
84	30	33	135	56	148	8801	62	24	479882	805829	555843	9	9	5	2391387760
83	29	33	127	55	138	7597	56	28	471611	817675	558783	10	10	5	3364337376
80	29	32	128	52	158	6834	56	23	466004	821596	557732	9	9	5	463777920
92	32	31	135	54	136	8234	70	26	469562	734910	556895	10	10	5	432367376
82	31	31	126	58	135	6898	73	25	464856	745625	559787	10	10	5	526599008
79	28	30	124	53	135	20675	79	22	465922	729611	554145	10	10	5	1837365744
14	7	14	45	9	59	318	17	6	79978	153203	94173	10	10	1	4159053216
51	21	34	14050	38	15500	3633	43	19	425099	733536	518320	10	10	5	444375424
55	21	39	29391	38	31752	9162	47	20	434713	663432	510954	11	11	5	675287040
69	22	48	171	36	209	24202	46	20	432612	783975	524455	10	10	5	1489618944
20	7	14	45	10	58	328	7	5	80668	94350	95367	10	10	1	3025988448
56	14	31	41640	31	47151	4723	39	15	403522	707249	490126	10	10	5	286172160
43	18	44	27785	37	31901	5027	39	21	404473	760134	472586	10	10	5	687321088
47	35	34	128	36	151	4936	51	19	352740	570842	417783	11	11	5	1922075648
83	28	30	126	53	137	7242	59	26	470829	750984	561243	9	9	5	1006036368
18	7	15	44	13	58	315	8	5	81094	154026	97736	10	10	1	41697024
76	28	32	126	53	136	6479	60	25	465644	748111	557194	10	10	5	3356439632
79	28	32	125	67	137	10487	70	21	463241	675108	544751	10	10	5	1111832688
48	20	35	13936	40	16048	2751	57	18	414100	596407	498771	10	10	5	3719738448
17	6	15	45	24	60	328	8	6	79460	152326	95186	11	11	1	3227905792
80	37	23	27042	48	30981	7310	58	27	471658	660168	523186	9	9	5	2778649600
90	19	11	28801	33	31751	7510	36	18	247921	336167	290256	11	11	4	541769696
109	15	25	110	24	133	15849	45	21	253215	395665	301029	10	10	3	3569148416
163	23	16	13554	49	15394	6952	63	28	362998	638877	443816	10	10	4	3796471504
129	19	35	14087	40	16067	4259	47	21	334145	613930	398400	14	14	4	4154800096
83	20	22	82	39	94	4059	45	17	261950	339795	302378	10	10	3	2410497440
109	19	11	27178	39	30950	6372	42	42	261752	460261	320747	10	10	3	1912038592
30	13	18	14028	25	15795	2537	27	14	165902	305490	217417	13	13	2	3204585376
96	17	22	84	33	97	2205	37	13	293779	400255	360985	11	11	3	497793952
147	23	29	115	45	127	5219	51	21	379143	567790	426622	10	10	4	3199200656
60	20	21	82	38	94	15803	41	17	305189	557658	366563	10	10	3	335530144
85	11	18	14841	17	16941	1339	20	10	168020	304609	197454	10	10	2	3453186848
21	9	15	14047	26	16476	1233	46	25	164031	312866	199819	10	10	2	497148928
35	8	8	13959	13	15857	1138	13	6	158777	301170	191385	10	10	2	213068096
53	12	38	134	21	173	975	20	9	236611	276811	284224	10	10	3	3577413104
63	16	22	13551	30	15472	5449	32	14	255829	467670	313356	10	10	3	985483360
72	14	31	112	26	138	2154	32	14	256776	469666	306172	10	10	3	1023895424
40	11	15	13497	20	15392	1952	17	9	161066	241690	189166	10	10	2	3228997168
103	17	22	66	34	78	1463	33	17	175710	318025	215064	10	10	4	3973024768
129	24	24	14073	50	15978	8664	50	22	359101	556046	431269	10	10	4	3486663184
87	24	15	27839	55	31748	12948	54	24	356760	628126	434095	10	10	4	2352072432
46	17	19	13671	34	15563	2842	38	18	262986	480053	315586	11	11	3	1078929920
32	12	43	137	21	177	4596	24	11	290466	569619	325850	10	10	3	1314588784
56	17	36	15238	37	17473	5227	37	16	284513	444815	349849	25	25	3	3348362176
28	12	18	15190	23	17324	4525	32	11	175766	259390	202426	10	10	2	374212240
42	13	43	137	21	175	1322	23	10	240029	455529	282944	9	9	3	3793959696
36	10	16	13586	18	15466	1276	20	10	164226	309474	198943	10	10	2	3403826384
26	10	6	26976	15	30789	1502	21	10	165641	310234	202048	11	11	2	2693065728
48	19	25	13561	36	15495	2153	45	21	329657	496921	394205	11	11	5	3774581184
53	19	38	151	39	202	9776	45	20	325681	542670	392023	10	10	5	4208024448
46	17	42	28021	38	31282	6202	41	21	400164	695293	479833	10	10	5	1165811712
54	19	30	155	38	196	2414	45	19	332192	438029	422398	10	10	5	736399828
42	17	34	13741	33	15760	1834	41	18	322967	494062	385701	10	10	5	2146942600
43	17	51	13832	29	15840	1849	38	19	314229	489306	385708	12	12	5	2042606390
44	17	22	27696	32	31553	1588	40	20	318390	479243	383281	10	10	5	4257492794
59	17	25	119	34	159	11605	44	21	334142	510442	412700	10	10	5	3614857600
42	19	37	167	36	191	9333	45	19	319323	543069	398175	10	10	5	1393763136
51	31	38	165	37	191	9735	44	16	330549	488627	387992	9	9	5	3687607232
48	17	28	110	36	137	3040	38	17	245584	340662	297753	10	10	5	1990665786
235	49	52	218	74	237	19026	93	41	643622	798781	1315255	10	10	5	2662495968
61	23	42	14205	45	15875	6380	54	24	407486	596277	484570	9	9	5	2871159440
103	26	39	164	54	174	19951	65	26	446636	792613	550423	10	10	5	331421808
101	26	38	147	48	170	13432	62	26	436788	723342	520661	10	10	5	2906381728
117	28	40	157	53	236	8184	67	27	440964	728759	564323	10	10	5	1876397760
223	42	45	199	74	205	21551	95	63	610976	814970	938176	10	10	5	4177345392
154	33	36	146	63	156	13939	75	31	493899	753384	626131	10	10	5	970845136
210	40	43	183	74	190	167073	95	51	563797	789114	871850	10	10	5	3556298976
207	39	43	183	86	191	19444	101	48	594261	781163	1099120	11	11	5	1454166592
129	42	42	165	56	188	8923	73	31	474579	667902	592552	10	10	5	3272227728
170	36	38	159	67	167	13926	81	43	536217	760622	765590	10	10	5	3541518624
216	43	45	213	74	205	29105	96	52	627821	812103	1158659	10	10	5	3718020784
159	34	34	151	62	149	32405	86	37	498497	751778	566581	26	26	5	2518636784
76	24	30	141	50	163	6962	55	22	440189	731122	521336	10	10	5	1989649472
80	24	19	64	45	62	9309	48	18	361366	577609	441466	10	10	5	3496794944
101	26	17	13727	52	15426	9087	59	26	371051	643952	524107	11	11	5	1474906752
136	32	29	158	55	183	35635	101	49	866171	912972	641385	10	10	5	2485850848
68	19	19	14597	45	16592	7033	87	27	289782	443830	387529	10	10	3	967533232
44	15	18	63	27	76	2920	33	11	172320	247174	204457	10	10	2	402496
70	23	22	13544	44	15411	18016	54	23	295633	431710	375636	11	11	3	3987579904
30	13	42	177	27	248	1742	22	13	311109	425605	376122	10	10	5	2768642624
30	12	40	170	25	225	1664	21	11	310964	538323	383726	10	10	5	30483392
145	30	36	146	59	156	14656	74	40	480020	818179	647165	10	10	5	2581364064
171	36	39	164	66	175	17212	81	38	516960	711238	679033	10	10	5	1229197632
98	26	40	14131	51	16128	15416	62	27	438938	719724	530300	10	10	5	2855319456
180	37	40	164	80	175	17205	81	45	538994	774394	801264	10	10	5	1302849776
207	39	42	180	71	188	17583	88	39	596156	789390	1032304	10	10	5	2093514752
177	35	39	161	77	169	15058	79	43	538013	777909	767618	22	22	5	3271814160
