%Biflow features in weka format
@RELATION features

@ATTRIBUTE up_avg_pksize NUMERIC
@ATTRIBUTE dw_avg_pksize NUMERIC
@ATTRIBUTE up_min_pksize NUMERIC
@ATTRIBUTE dw_min_pksize NUMERIC
@ATTRIBUTE up_max_pksize NUMERIC
@ATTRIBUTE dw_max_pksize NUMERIC
@ATTRIBUTE up_stdev_pksize NUMERIC
@ATTRIBUTE dw_stdev_pksize NUMERIC
@ATTRIBUTE up_avg_ipt NUMERIC
@ATTRIBUTE dw_avg_ipt NUMERIC
@ATTRIBUTE up_min_ipt NUMERIC
@ATTRIBUTE dw_min_ipt NUMERIC
@ATTRIBUTE up_max_ipt NUMERIC
@ATTRIBUTE dw_max_ipt NUMERIC
@ATTRIBUTE up_stdev_ipt NUMERIC
@ATTRIBUTE dw_stdev_ipt NUMERIC
@attribute classLabel {0, 1, 2, 3, 4}


@DATA
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.6834733041216,25.4032947479087,24.6834733041216,25.2891670027765,24.6834733041216,25.6466606425209,0,12.0411998265592,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.1188336097887,25.6820172406699,25.1188336097887,25.2633927738984,25.1188336097887,25.8883172559421,0,14.7712125471966,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.8995847942483,25.3907609879278,24.8995847942483,25.3529412004277,24.8995847942483,25.4157924394658,0,3.0102999566398,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.9659709562646,26.0530504614111,25.9659709562646,25.1851393987789,25.9659709562646,26.4345267648619,0,17.9934054945358,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.8658730467176,26.2736585659273,25.8658730467176,24.9968708261840,25.8658730467176,26.7942789661212,0,19.6848294855393,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.9276038902684,24.7421626407626,24.9276038902684,23.5793484700045,24.9276038902684,25.2374646681156,0,17.8532983501077,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.2813479402879,25.0650503240487,24.2813479402879,25.0105926221775,24.2813479402879,25.1054501020661,0,6.0205999132796,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,23.7657695705651,24.5024910831936,23.7657695705651,23.8738982633873,23.7657695705651,24.7856649559384,0,15.0514997831991,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.7712125471966,25.5022835305509,24.7712125471966,25.2891670027765,24.7712125471966,25.6110138364906,0,11.7609125905568,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,27.6566855475901,27.0586371228392,27.6566855475901,26.4147411050410,27.6566855475901,27.3479982958885,0,17.7815125038364,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.6348108539441,25.8546072950850,25.6348108539441,25.5388302664387,25.6348108539441,26.0097289568675,0,13.6172783601759,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.3296929087441,25.2244423350632,24.3296929087441,25.1982799377572,24.3296929087441,25.2762990087134,0,4.7712125471966,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,26.3848925695464,26.6181268553726,26.3848925695464,25.9659709562646,26.3848925695464,26.9108149212297,0,17.4036268949424,0
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.1510816064584,28.5186960072977,35.9604700754544,0.0000000000000,41.3222766073337,31.5320490008428,37.4429298312268,30.0259798071991,3
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,23.2837960343874,23.8381536598043,23.2837960343874,22.9885307640971,23.2837960343874,24.2160392686983,0,15.6820172406699,0
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,39.8000337158375,27.7011529478710,34.8458452928284,0.0000000000000,41.0720996964787,30.7151380509509,37.5035408876271,29.2064500140679,3
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,23.2428245529769,23.6548798489090,23.2428245529769,22.3552844690755,23.2428245529769,24.1995574848976,0,17.1600334363480,0
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,39.2458938566942,28.0753502806885,36.4246452024212,0.0000000000000,40.1761757333967,31.0856502373283,35.4120469068326,29.5760728706010,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,38.8155582979331,27.3319726510657,35.2035250408332,0.0000000000000,39.8958328931101,30.3462845662532,35.7089303621839,28.8366143515362,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,38.9203892034129,27.1767050300226,34.9512788124293,0.0000000000000,40.0586660187539,30.1870049866624,36.0702587843479,28.6805636182304,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,38.7840688758100,27.5281643118827,34.4978684698577,0.0000000000000,39.9690551069567,30.5384642685225,36.1341894503457,29.0308998699194,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,39.9104877645268,29.6284268120124,37.0260284134043,0.0000000000000,40.8543329741699,32.6387267686522,36.1458086699749,31.1327469246435,3
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.6389298898591,24.8429983934679,24.6389298898591,23.7291200297011,24.6389298898591,25.3147891704226,0,17.7815125038364,0
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,39.4512377012212,27.8887511577542,34.5408227073109,0.0000000000000,40.7180839183313,30.8990511143940,37.1340653216769,29.3901977644867,3
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.3136376415899,24.6239799789896,24.3136376415899,23.8021124171161,24.3136376415899,24.9831055378960,0,16.3346845557959,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,26.5224634100332,26.2117628177504,26.5224634100332,26.0205999132796,26.5224634100332,26.3042787502502,0,11.7609125905568,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.4090908206522,24.4404479591808,24.4090908206522,23.3645973384853,24.4090908206522,24.8995847942483,0,17.2427586960079,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,26.0638136511061,28.5793526471943,26.0638136511061,23.3845649360460,26.0638136511061,29.8811284026835,0,26.3848925695464,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.3147891704226,25.6466606425209,25.3147891704226,25.5990662503611,25.3147891704226,25.7403126772772,0,7.7815125038364,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,23.5602585719312,23.7839790094814,23.5602585719312,22.2271647114758,23.5602585719312,24.3933269383026,0,17.9239168949825,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.1497334797082,25.0242711998443,24.1497334797082,24.8144262850230,24.1497334797082,25.4406804435028,0,14.3136376415899,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.0650503240487,26.0205999132796,25.0650503240487,24.5024910831936,25.0650503240487,26.6181268553726,0,20.0860017176192,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.2324587393681,24.5178643552429,24.2324587393681,23.5218251811136,24.2324587393681,24.9415459401844,0,16.9897000433602,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.5990662503611,26.9460519893357,25.5990662503611,26.2013605497376,25.5990662503611,27.2835378202123,0,18.3250891270624,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,25.1982799377572,25.2891670027765,25.1982799377572,23.8560627359831,25.1982799377572,25.8658730467176,0,19.1381385238372,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.7567118832443,24.6982201597816,24.7567118832443,22.8330122870355,24.7567118832443,25.4032947479087,0,19.4939000664491,0
17.9239168949825,18.4509804001426,17.1600334363480,17.1600334363480,18.3250891270624,19.2941892571429,6.9897000433602,11.1394335230684,24.9692964807321,25.3907609879278,24.9692964807321,24.9415459401844,24.9692964807321,25.5990662503611,0,14.6239799789896,0
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.2197445511006,29.6378782734556,36.6782637895071,0.0000000000000,41.2878685864260,32.6481782300954,37.0577821282860,31.1427729656159,3
22.9885307640971,27.2754125702856,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8990511143940,27.2098574415374,33.6660971039243,32.0057692675485,28.9597473235906,0.0000000000000,34.9080095201085,35.0174372962799,31.2483014941386,33.5121634533934,4
23.0535136944662,25.5266821611219,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8990511143940,27.0070371714502,34.5132580848952,28.5430604180108,25.3655844257153,0.0000000000000,36.0948768985329,31.5563963375978,33.3243845991561,30.0475115559100,4
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,42.3118914548267,29.8272338766855,37.4671202251666,0.0000000000000,43.5703866681946,32.8375338333253,39.9624891456913,31.3321945673249,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,41.0400885099924,30.0689370794790,36.1002102466415,0.0000000000000,42.3101058617950,33.0813737863804,38.7361119699647,31.5745676813423,3
23.0963016742590,27.2754125702856,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8990511143940,27.2098574415374,33.3344727449675,28.3632411570675,25.2633927738984,0.0000000000000,34.8643047885443,31.3735411137073,31.9728055812562,29.8677173426624,4
23.0963016742590,27.2754125702856,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8990511143940,27.2098574415374,32.5115134317535,27.8247262416629,25.5750720190566,0.0000000000000,33.9707054995941,30.8350261983027,30.9061070782841,29.3298082192320,4
27.6641284711240,27.6937732607614,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.2916478969277,25.1587384371168,43.9783576548670,41.6728778990093,41.0612287400665,0.0000000000000,44.9285812919711,44.6833255823978,40.2481393262931,43.1781270815082,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.8303654241196,30.0216606175651,35.3542071805617,0.0000000000000,42.1606028592314,33.0319605742049,38.7587119072737,31.5259407792747,3
23.0102999566398,27.2754125702856,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8990511143940,27.2098574415374,33.2180548385754,27.9028516403324,24.0312052117582,0.0000000000000,34.8015072527328,30.9166695759568,32.0357677497797,29.4101424370557,4
22.9225607135648,25.5266821611219,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8635983067475,27.0070371714502,33.0319605742049,27.7742682238931,24.6538285144842,0.0000000000000,34.5788189673399,30.7845681805329,31.7260293120986,29.2788341033071,4
23.1175386105575,25.5266821611219,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.9342168516224,27.0070371714502,32.8891960566173,27.0243053644553,24.8429983934679,0.0000000000000,34.4169513564072,30.0346053210951,31.5228834438306,28.5247999363686,4
22.9225607135648,25.5266821611219,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8635983067475,27.0070371714502,33.5850591149024,27.5050839485135,25.0650503240487,0.0000000000000,35.1375015008182,30.5153839051533,32.3019337886905,29.0091306773767,4
23.0535136944662,25.5266821611219,17.1600334363480,17.1600334363480,26.2634036737504,31.6761267272753,20.8990511143940,27.0070371714502,32.9600666931367,27.6566855475901,23.4830486304816,0.0000000000000,34.5545396877863,30.6707085604537,31.8155777386279,29.1645394854993,4
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,41.1001700679211,29.4987770403688,36.9618158716852,0.0000000000000,42.2636787585649,32.5115134317535,38.3594410009385,31.0037054511756,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.7184520112941,29.6988164374650,37.3719264270474,0.0000000000000,41.7519278838660,32.7114431794908,37.3957234445009,31.2057393120585,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,41.8015455945335,31.4705767102836,36.7024585307412,0.0000000000000,43.0903366750414,34.4824241263444,39.5708025965790,32.9754166781816,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.4937310015153,28.6033800657099,37.0774045427377,0.0000000000000,41.5396722164548,31.6166741243774,37.2296280894249,30.1114736077580,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.4450056237064,28.6746748785905,35.6074330105471,0.0000000000000,41.7029105862539,31.6849748352303,38.0922292168942,30.1786771896351,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.2514194962519,28.7563993700417,35.5714614231836,0.0000000000000,41.4894181490291,31.7695898058691,37.8189891935115,30.2612451674545,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.2743115776690,28.7098881376058,35.4444013731769,0.0000000000000,41.5311333151061,31.7231096852195,37.9176080401291,30.2160271602824,3
18.9762709129044,26.3948648926859,17.1600334363480,17.1600334363480,24.3296929087441,32.0221577580113,18.9762709129044,27.5663610824585,0.0000000000000,27.1600334363480,0.0000000000000,27.1600334363480,0.0000000000000,27.1600334363480,0,0,2
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.1342712707070,28.4260923961056,34.9968708261840,0.0000000000000,41.4276477463872,31.4363923527454,37.9211140908717,29.9299509843134,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,41.4188854970586,29.5664857920520,36.8106024363181,0.0000000000000,42.6477061452186,32.5767857486918,38.9492497735954,31.0687054447865,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,41.0400885099924,29.0525604874845,35.9593690626917,0.0000000000000,42.3269123534846,32.0628604441243,38.8012732221662,30.5576046468773,3
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.3570983782786,28.8252453795488,35.4406804435028,0.0000000000000,41.6244491429998,31.8355453361886,38.0420760508204,30.3302144468291,3
19.1907809237607,25.6466606425209,17.1600334363480,17.1600334363480,24.7421626407626,31.0890312766731,19.4939000664491,26.5705585285710,0.0000000000000,26.3548374681491,0.0000000000000,26.3548374681491,0.0000000000000,26.3548374681491,0,0,2
26.1066016308988,27.7085201164214,17.1600334363480,17.1600334363480,31.9423674872383,30.4453976039241,27.1850168886727,25.6348108539441,40.1953168453126,28.8195497133960,35.8115289196629,0.0000000000000,41.3940677044179,31.8298496700358,37.6019622945513,30.3221570329798,3
17.1600334363480,29.9563519459755,17.1600334363480,24.0654018043396,23.5793484700045,31.7609125905568,15.3147891704226,26.2324929039790,0.0000000000000,10.4139268515823,0.0000000000000,10.4139268515823,0.0000000000000,10.4139268515823,0,0,2
