SSH,134.122.80.82,138.68.65.189,7002,40732,6,1624711440.330,1624711440.864,18885,3709,5353482d,SSH-,41,5353482d,SSH-,41
SSL/TLS,138.197.177.67,138.68.65.189,4011,35020,6,1624711440.872,1624711440.884,628,294393,16030101,....,371,16030300,....,1419
SSH,134.122.80.82,138.68.65.189,7003,39960,6,1624711440.903,1624711441.438,958665,5669,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2009,41868,6,1624711441.447,1624711441.465,96,305,55534552,USER,16,32323020,220.,28
SSH,138.197.177.67,138.68.65.189,7011,43692,6,1624711441.480,1624711442.860,1627977,6641,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Data,138.68.65.189,138.68.65.189,6004,45618,6,1624711442.860,1624711442.861,0,339542,00000000,....,0,52494646,RIFF,16384
HTTP_NonStandard,138.68.92.16,138.68.65.189,8005,50820,6,1624711442.890,1624711442.894,95942,160,48545450,HTTP,187,47455420,GET.,160
SSH,138.68.92.16,138.68.65.189,3008,38582,6,1624711442.911,1624711443.627,3249,371353,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2002,47436,6,1624711443.635,1624711443.642,102,305,55534552,USER,16,32323020,220.,28
SSL/TLS,138.197.177.67,138.68.65.189,4011,35040,6,1624711443.657,1624711443.670,628,300747,16030101,....,371,16030300,....,1419
SSH,138.68.65.189,138.68.65.189,3006,51398,6,1624711443.688,1624711444.543,3221,382117,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2010,40236,6,1624711444.556,1624711444.568,118,306,55534552,USER,16,32323020,220.,28
SSL/TLS,138.197.177.67,138.68.65.189,4012,44436,6,1624711444.586,1624711444.612,636,975334,16030101,....,371,16030300,....,1419
FTP_Control,134.122.80.82,138.68.65.189,2010,40242,6,1624711444.623,1624711444.630,228,303,55534552,USER,16,32323020,220.,28
SSL/TLS,138.197.177.67,138.68.65.189,4012,44442,6,1624711444.646,1624711444.666,642,843284,16030101,....,371,16030300,....,1419
Unknown_TCP,138.68.65.189,138.68.65.189,6001,43200,6,1624711444.676,1624711444.676,0,983,00000000,....,0,496e2074,In.t,983
HTTP_NonStandard,138.68.92.16,138.68.65.189,8012,52664,6,1624711444.698,1624711444.707,638274,167,48545450,HTTP,188,47455420,GET.,167
SSH,138.68.65.189,138.68.65.189,3005,53564,6,1624711444.724,1624711445.422,3113,72193,5353482d,SSH-,41,5353482d,SSH-,41
Unknown_TCP,138.68.65.189,138.68.65.189,6009,34488,6,1624711445.431,1624711445.432,0,437024,00000000,....,0,4d41544c,MATL,16384
FTP_Data,138.68.65.189,138.68.65.189,6005,48686,6,1624711445.459,1624711445.465,0,23811,00000000,....,0,89504e47,.PNG,16384
SSH,138.197.177.67,138.68.65.189,7012,36150,6,1624711445.498,1624711446.420,1043793,5505,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.68.92.16,138.68.65.189,3010,44762,6,1624711446.436,1624711447.170,3193,3885,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.68.65.189,138.68.65.189,3001,39926,6,1624711447.180,1624711447.848,3161,4401,5353482d,SSH-,41,5353482d,SSH-,41
SSL/TLS,138.197.177.67,138.68.65.189,4010,40028,6,1624711447.861,1624711447.868,641,25059,16030101,....,371,16030300,....,1419
SSL/TLS,138.197.177.67,138.68.65.189,4012,44462,6,1624711447.881,1624711447.901,642,934740,16030101,....,371,16030300,....,1419
SSH,138.68.65.189,138.68.65.189,3004,39004,6,1624711447.919,1624711448.663,3249,480129,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.68.92.16,138.68.65.189,3007,51760,6,1624711448.680,1624711449.392,3113,4861,5353482d,SSH-,41,5353482d,SSH-,41
HTTP_NonStandard,138.68.92.16,138.68.65.189,8002,55468,6,1624711449.399,1624711449.403,32413,161,48545450,HTTP,188,47455420,GET.,161
SSH,138.68.65.189,138.68.65.189,3001,39938,6,1624711449.419,1624711450.075,3193,4049,5353482d,SSH-,41,5353482d,SSH-,41
SSH,134.122.80.82,138.68.65.189,7005,43554,6,1624711450.089,1624711450.618,47165,3801,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2007,34918,6,1624711450.625,1624711450.631,86,304,55534552,USER,16,32323020,220.,28
SSH,138.68.65.189,138.68.65.189,3006,51446,6,1624711450.644,1624711451.251,3193,299001,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2001,57966,6,1624711451.259,1624711451.265,254,304,55534552,USER,16,32323020,220.,28
HTTP_NonStandard,138.68.92.16,138.68.65.189,8001,35316,6,1624711451.276,1624711451.286,1420,246,48545450,HTTP,187,47455420,GET.,246
SSL/TLS,138.197.177.67,138.68.65.189,4010,40054,6,1624711451.302,1624711451.309,654,81435,16030101,....,371,16030300,....,1419
HTTP_NonStandard,138.68.92.16,138.68.65.189,8007,40200,6,1624711451.319,1624711451.323,23665,172,48545450,HTTP,186,47455420,GET.,172
FTP_Control,134.122.80.82,138.68.65.189,2004,49704,6,1624711451.333,1624711451.340,92,305,55534552,USER,16,32323020,220.,28
FTP_Control,134.122.80.82,138.68.65.189,2004,49708,6,1624711451.350,1624711451.366,92,305,55534552,USER,16,32323020,220.,28
FTP_Data,138.68.65.189,138.68.65.189,6006,43962,6,1624711451.376,1624711451.378,0,325173,00000000,....,0,d0cf11e0,....,16384
SSH,138.68.92.16,138.68.65.189,3007,51794,6,1624711451.406,1624711452.116,3121,16577,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.68.65.189,138.68.65.189,3000,42586,6,1624711452.127,1624711452.827,3061,2881,5353482d,SSH-,41,5353482d,SSH-,41
SSL/TLS,138.197.177.67,138.68.65.189,4000,54228,6,1624711452.839,1624711452.846,619,2424,16030101,....,371,16030300,....,1419
HTTP_NonStandard,138.68.92.16,138.68.65.189,8006,41268,6,1624711452.855,1624711452.867,333003,184,48545450,HTTP,203,47455420,GET.,184
SSH,138.68.65.189,138.68.65.189,3006,51476,6,1624711452.884,1624711453.467,3157,138897,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.68.92.16,138.68.65.189,3009,36468,6,1624711453.483,1624711454.196,3301,553953,5353482d,SSH-,41,5353482d,SSH-,41
SSL/TLS,138.197.177.67,138.68.65.189,4003,55874,6,1624711454.200,1624711454.217,712,1040704,16030101,....,371,16030300,....,1419
FTP_Control,134.122.80.82,138.68.65.189,2005,55870,6,1624711454.225,1624711454.231,100,304,55534552,USER,16,32323020,220.,28
HTTP_NonStandard,138.68.92.16,138.68.65.189,8008,46590,6,1624711454.239,1624711454.245,188367,151,48545450,HTTP,189,47455420,GET.,151
SSH,138.197.177.67,138.68.65.189,7008,60280,6,1624711454.259,1624711455.230,230097,3993,5353482d,SSH-,41,5353482d,SSH-,41
SSH,138.68.65.189,138.68.65.189,3002,57328,6,1624711455.241,1624711455.907,3113,31973,5353482d,SSH-,41,5353482d,SSH-,41
HTTP_NonStandard,138.68.92.16,138.68.65.189,8007,40236,6,1624711455.918,1624711455.922,1770,152,48545450,HTTP,185,47455420,GET.,152
SSH,138.68.65.189,138.68.65.189,3003,41400,6,1624711455.938,1624711456.563,3401,762485,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2006,57420,6,1624711456.571,1624711456.584,136,305,55534552,USER,16,32323020,220.,28
SSH,138.68.92.16,138.68.65.189,3010,44838,6,1624711456.610,1624711457.364,3121,26505,5353482d,SSH-,41,5353482d,SSH-,41
FTP_Control,134.122.80.82,138.68.65.189,2009,41990,6,1624711457.369,1624711457.378,122,305,55534552,USER,16,32323020,220.,28
FTP_Control,134.122.80.82,138.68.65.189,2005,55894,6,1624711457.389,1624711457.394,104,303,55534552,USER,16,32323020,220.,28
